condition_id,location_id,year,avg_rainfall,avg_temp,tonnes_pesticide
2657,60,2009,282.0,27.89,4.12
2658,60,2010,282.0,28.18,3.84
2659,60,2011,282.0,27.79,3.25
2660,60,2012,282.0,27.39,1.52
2661,60,2013,282.0,28.53,1.52
2662,61,1990,92.0,27.67,39.09
2663,61,1991,92.0,27.38,39.09
2664,61,1992,92.0,27.52,39.09
2665,61,1993,92.0,27.37,39.09
2666,61,1994,92.0,27.24,39.09
2667,61,1995,92.0,27.7,39.09
2668,61,1996,92.0,27.93,39.09
2669,61,1997,92.0,28.28,39.09
2670,61,1998,92.0,28.52,39.09
2671,61,1999,92.0,27.23,39.09
2672,61,2000,92.0,27.66,39.09
2673,61,2001,92.0,28.28,39.09
2674,61,2002,92.0,27.84,3.2
2675,61,2004,92.0,27.81,702.5
2676,61,2005,92.0,28.14,1.1
2677,61,2006,92.0,27.82,1.7
2678,61,2007,92.0,27.88,9.8
2679,61,2008,92.0,28.14,17.22
2680,61,2009,92.0,27.57,4.29
2681,61,2010,92.0,28.7,67.59
2682,61,2011,92.0,27.87,13.35
2683,61,2012,92.0,27.77,26.41
2684,61,2013,92.0,28.24,26.41
2685,62,1990,2041.0,23.84,889.0
2686,62,1991,2041.0,24.14,788.43
2687,62,1992,2041.0,23.81,687.86
2688,62,1993,2041.0,23.91,587.29
2689,62,1994,2041.0,24.17,486.72
2690,62,1995,2041.0,24.02,493.82
2691,62,1996,2041.0,23.89,517.61
2692,62,1997,2041.0,24.1,544.55
2693,62,1998,2041.0,24.41,536.45
2694,62,1999,2041.0,24.11,501.85
2695,62,2000,2041.0,24.0,535.66
2696,62,2001,2041.0,24.49,603.16
2697,62,2002,2041.0,24.4,606.85
2698,62,2004,2041.0,24.25,697.91
2699,62,2005,2041.0,24.16,698.23
2700,62,2006,2041.0,24.32,623.96
2701,62,2007,2041.0,24.28,644.12
2702,62,2008,2041.0,24.19,781.32
2703,62,2009,2041.0,24.58,749.41
2704,62,2010,2041.0,24.67,731.46
2705,62,2011,2041.0,24.52,685.98
2706,62,2012,2041.0,24.37,636.91
2707,62,2013,2041.0,24.31,671.77
2708,63,1990,758.0,16.0,34468.93
2709,63,1990,758.0,21.46,34468.93
2710,63,1990,758.0,24.79,34468.93
2711,63,1990,758.0,19.63,34468.93
2712,63,1990,758.0,22.63,34468.93
2713,63,1990,758.0,19.27,34468.93
2714,63,1990,758.0,16.69,34468.93
2715,63,1991,758.0,16.42,34468.93
2716,63,1991,758.0,21.2,34468.93
2717,63,1991,758.0,24.46,34468.93
2718,63,1991,758.0,19.36,34468.93
2719,63,1991,758.0,22.5,34468.93
2720,63,1991,758.0,19.69,34468.93
2721,63,1991,758.0,16.13,34468.93
2722,63,1992,758.0,15.71,34468.93
2723,63,1992,758.0,21.0,34468.93
2724,63,1992,758.0,24.87,34468.93
2725,63,1992,758.0,19.97,34468.93
2726,63,1992,758.0,21.92,34468.93
2727,63,1992,758.0,19.14,34468.93
2728,63,1992,758.0,17.33,34468.93
2729,63,1993,758.0,16.23,34468.93
2730,63,1993,758.0,21.04,34468.93
2731,63,1993,758.0,24.75,34468.93
2732,63,1993,758.0,19.73,34468.93
2733,63,1993,758.0,22.11,34468.93
2734,63,1993,758.0,19.56,34468.93
2735,63,1993,758.0,16.86,34468.93
2736,63,1994,758.0,16.42,34468.93
2737,63,1994,758.0,21.46,34468.93
2738,63,1994,758.0,25.05,34468.93
2739,63,1994,758.0,19.73,34468.93
2740,63,1994,758.0,22.83,34468.93
2741,63,1994,758.0,19.79,34468.93
2742,63,1994,758.0,16.45,34468.93
2743,63,1995,758.0,16.68,34468.93
2744,63,1995,758.0,21.5,34468.93
2745,63,1995,758.0,25.01,34468.93
2746,63,1995,758.0,20.39,34468.93
2747,63,1995,758.0,22.79,34468.93
2748,63,1995,758.0,19.87,34468.93
2749,63,1995,758.0,16.85,34468.93
2750,63,1996,758.0,16.08,34468.93
2751,63,1996,758.0,21.08,34468.93
2752,63,1996,758.0,25.06,34468.93
2753,63,1996,758.0,20.79,34468.93
2754,63,1996,758.0,22.91,34468.93
2755,63,1996,758.0,19.27,34468.93
2756,63,1996,758.0,17.2,34468.93
2757,63,1997,758.0,16.25,34468.93
2758,63,1997,758.0,20.99,34468.93
2759,63,1997,758.0,25.21,34468.93
2760,63,1997,758.0,20.35,34468.93
2761,63,1997,758.0,21.9,34468.93
2762,63,1997,758.0,19.65,34468.93
2763,63,1997,758.0,17.46,34468.93
2764,63,1998,758.0,17.07,34468.93
2765,63,1998,758.0,21.38,34468.93
2766,63,1998,758.0,25.14,34468.93
2767,63,1998,758.0,19.08,34468.93
2768,63,1998,758.0,23.61,34468.93
2769,63,1998,758.0,20.31,34468.93
2770,63,1998,758.0,16.21,34468.93
2771,63,1999,758.0,16.09,34468.93
2772,63,1999,758.0,20.86,34468.93
2773,63,1999,758.0,25.03,34468.93
2774,63,1999,758.0,19.74,34468.93
2775,63,1999,758.0,23.33,34468.93
2776,63,1999,758.0,19.27,34468.93
2777,63,1999,758.0,16.18,34468.93
2778,63,2000,758.0,16.11,34468.93
2779,63,2000,758.0,21.12,34468.93
2780,63,2000,758.0,25.16,34468.93
2781,63,2000,758.0,20.19,34468.93
2782,63,2000,758.0,23.07,34468.93
2783,63,2000,758.0,19.29,34468.93
2784,63,2000,758.0,16.9,34468.93
2785,63,2001,758.0,15.98,31373.3
2786,63,2001,758.0,21.23,31373.3
2787,63,2001,758.0,25.11,31373.3
2788,63,2001,758.0,20.15,31373.3
2789,63,2001,758.0,22.6,31373.3
2790,63,2001,758.0,19.32,31373.3
2791,63,2001,758.0,16.37,31373.3
2792,63,2002,758.0,16.37,16189.88
2793,63,2002,758.0,21.5,16189.88
2794,63,2002,758.0,25.07,16189.88
2795,63,2002,758.0,19.93,16189.88
2796,63,2002,758.0,22.59,16189.88
2797,63,2002,758.0,19.62,16189.88
2798,63,2004,758.0,16.2,26433.14
2799,63,2004,758.0,21.24,26433.14
2800,63,2004,758.0,24.92,26433.14
2801,63,2004,758.0,19.91,26433.14
2802,63,2004,758.0,22.26,26433.14
2803,63,2004,758.0,19.56,26433.14
2804,63,2004,758.0,16.84,26433.14
2805,63,2005,758.0,16.7,51741.99
2806,63,2005,758.0,21.42,51741.99
2807,63,2005,758.0,25.18,51741.99
2808,63,2005,758.0,20.09,51741.99
2809,63,2005,758.0,22.95,51741.99
2810,63,2005,758.0,19.82,51741.99
2811,63,2005,758.0,16.93,51741.99
2812,63,2006,758.0,16.37,50891.95
2813,63,2006,758.0,21.5,50891.95
2814,63,2006,758.0,25.35,50891.95
2815,63,2006,758.0,20.3,50891.95
2816,63,2006,758.0,23.33,50891.95
2817,63,2006,758.0,19.53,50891.95
2818,63,2006,758.0,17.23,50891.95
2819,63,2007,758.0,16.38,64501.28
2820,63,2007,758.0,21.35,64501.28
2821,63,2007,758.0,24.88,64501.28
2822,63,2007,758.0,20.17,64501.28
2823,63,2007,758.0,22.18,64501.28
2824,63,2007,758.0,19.7,64501.28
2825,63,2007,758.0,16.8,64501.28
2826,63,2008,758.0,16.22,61732.11
2827,63,2008,758.0,21.02,61732.11
2828,63,2008,758.0,25.22,61732.11
2829,63,2008,758.0,20.41,61732.11
2830,63,2008,758.0,22.68,61732.11
2831,63,2008,758.0,19.45,61732.11
2832,63,2008,758.0,17.21,61732.11
2833,63,2009,758.0,16.65,61690.08
2834,63,2009,758.0,21.76,61690.08
2835,63,2009,758.0,25.72,61690.08
2836,63,2009,758.0,20.32,61690.08
2837,63,2009,758.0,23.23,61690.08
2838,63,2009,758.0,19.81,61690.08
2839,63,2009,758.0,17.03,61690.08
2840,63,2010,758.0,15.87,63402.29
2841,63,2010,758.0,20.9,63402.29
2842,63,2010,758.0,25.04,63402.29
2843,63,2010,758.0,19.62,63402.29
2844,63,2010,758.0,21.99,63402.29
2845,63,2010,758.0,19.38,63402.29
2846,63,2010,758.0,16.19,63402.29
2847,63,2011,758.0,16.64,65961.1
2848,63,2011,758.0,21.55,65961.1
2849,63,2011,758.0,25.28,65961.1
2850,63,2011,758.0,19.52,65961.1
2851,63,2011,758.0,23.55,65961.1
2852,63,2011,758.0,19.83,65961.1
2853,63,2011,758.0,16.26,65961.1
2854,63,2012,758.0,16.43,64512.22
2855,63,2012,758.0,21.52,64512.22
2856,63,2012,758.0,25.5,64512.22
2857,63,2012,758.0,20.61,64512.22
2858,63,2012,758.0,23.5,64512.22
2859,63,2012,758.0,19.71,64512.22
2860,63,2012,758.0,17.2,64512.22
2861,63,2013,758.0,17.34,59920.18
2862,63,2013,758.0,22.19,59920.18
2863,63,2013,758.0,25.36,59920.18
2864,63,2013,758.0,21.86,59920.18
2865,63,2013,758.0,24.19,59920.18
2866,63,2013,758.0,20.45,59920.18
2867,63,2013,758.0,17.18,59920.18
2868,64,2006,241.0,10.56,0.55
2869,64,2007,241.0,11.59,0.55
2870,64,2008,241.0,11.62,0.55
2871,64,2009,241.0,11.46,0.55
2872,64,2010,241.0,11.25,66.0
2873,64,2011,241.0,11.25,75.0
2874,64,2012,241.0,11.53,71.0
2875,64,2013,241.0,12.87,82.0
2876,65,1990,346.0,18.17,9364.0
2877,65,1990,346.0,18.29,9364.0
2878,65,1991,346.0,17.25,9771.14
2879,65,1991,346.0,17.47,9771.14
2880,65,1992,346.0,17.38,10178.29
2881,65,1992,346.0,17.56,10178.29
2882,65,1993,346.0,16.94,10585.43
2883,65,1993,346.0,17.11,10585.43
2884,65,1994,346.0,17.88,10992.57
2885,65,1994,346.0,17.98,10992.57
2886,65,1995,346.0,18.56,11399.71
2887,65,1995,346.0,18.72,11399.71
2888,65,1996,346.0,17.75,11806.86
2889,65,1996,346.0,17.97,11806.86
2890,65,1997,346.0,18.31,12214.0
2891,65,1997,346.0,18.65,12214.0
2892,65,1998,346.0,18.21,12621.14
2893,65,1998,346.0,18.24,12621.14
2894,65,1999,346.0,17.68,13028.29
2895,65,1999,346.0,17.88,13028.29
2896,65,2000,346.0,18.16,13435.43
2897,65,2000,346.0,18.14,13435.43
2898,65,2001,346.0,18.73,13842.57
2899,65,2001,346.0,18.56,13842.57
2900,65,2002,346.0,18.25,14249.71
2901,65,2002,346.0,18.19,14249.71
2902,65,2004,346.0,18.07,15064.0
2903,65,2004,346.0,18.21,15064.0
2904,65,2005,346.0,18.18,13966.0
2905,65,2005,346.0,18.15,13966.0
2906,65,2006,346.0,18.38,13697.0
2907,65,2006,346.0,18.51,13697.0
2908,65,2007,346.0,17.93,13697.0
2909,65,2007,346.0,17.99,13697.0
2910,65,2008,346.0,17.8,13697.0
2911,65,2008,346.0,17.96,13697.0
2912,65,2009,346.0,18.56,13697.0
2913,65,2009,346.0,18.73,13697.0
2914,65,2010,346.0,18.83,13697.0
2915,65,2010,346.0,18.87,13697.0
2916,65,2011,346.0,18.53,13697.0
2917,65,2011,346.0,18.59,13697.0
2918,65,2012,346.0,18.24,13697.0
2919,65,2012,346.0,18.2,13697.0
2920,65,2013,346.0,18.79,13697.0
2921,65,2013,346.0,18.62,13697.0
2922,66,1990,1032.0,21.51,102.26
2923,66,1991,1032.0,21.77,102.26
2924,66,1992,1032.0,22.6,102.26
2925,66,1993,1032.0,22.04,102.26
2926,66,1994,1032.0,21.35,102.26
2927,66,1995,1032.0,21.89,72.19
2928,66,1996,1032.0,21.53,65.85
2929,66,1997,1032.0,21.54,60.63
2930,66,1998,1032.0,22.22,51.98
2931,66,1999,1032.0,22.19,43.34
2932,66,2000,1032.0,21.51,34.69
2933,66,2001,1032.0,21.94,26.05
2934,66,2002,1032.0,21.96,17.4
2935,66,2004,1032.0,21.89,572.99
2936,66,2005,1032.0,22.27,770.88
2937,66,2006,1032.0,21.68,891.54
2938,66,2007,1032.0,21.91,547.31
2939,66,2008,1032.0,21.76,890.47
2940,66,2009,1032.0,21.7,914.92
2941,66,2010,1032.0,22.1,1187.1
2942,66,2011,1032.0,21.69,766.93
2943,66,2012,1032.0,21.92,766.93
2944,66,2013,1032.0,21.37,766.93
2945,67,1990,285.0,20.4,42.0
2946,67,1991,285.0,19.92,39.0
2947,67,1992,285.0,20.36,48.0
2948,67,1993,285.0,20.43,56.0
2949,67,1994,285.0,20.14,56.0
2950,67,1995,285.0,20.76,56.0
2951,67,1996,285.0,19.79,56.0
2952,67,1997,285.0,19.97,56.0
2953,67,1998,285.0,20.83,56.0
2954,67,1999,285.0,20.62,56.0
2955,67,2000,285.0,20.26,56.0
2956,67,2001,285.0,20.37,56.0
2957,67,2002,285.0,20.76,56.0
2958,67,2004,285.0,21.01,56.0
2959,67,2005,285.0,20.46,56.0
2960,67,2006,285.0,19.42,56.0
2961,67,2007,285.0,20.49,56.0
2962,67,2008,285.0,20.18,56.0
2963,67,2009,285.0,20.02,56.0
2964,67,2010,285.0,20.62,56.0
2965,67,2011,285.0,19.26,56.0
2966,67,2012,285.0,20.11,56.0
2967,67,2013,285.0,20.73,56.0
2968,68,1990,1500.0,15.11,60.11
2969,68,1991,1500.0,14.94,60.11
2970,68,1992,1500.0,14.95,60.11
2971,68,1993,1500.0,15.16,60.11
2972,68,1994,1500.0,15.3,60.11
2973,68,1995,1500.0,15.3,60.11
2974,68,1996,1500.0,15.37,70.43
2975,68,1997,1500.0,14.5,80.75
2976,68,1998,1500.0,15.49,91.07
2977,68,1999,1500.0,15.78,101.39
2978,68,2000,1500.0,15.13,111.72
2979,68,2001,1500.0,15.41,122.04
2980,68,2002,1500.0,15.44,132.36
2981,68,2004,1500.0,15.36,153.0
2982,68,2005,1500.0,15.53,127.99
2983,68,2006,1500.0,15.92,128.73
2984,68,2007,1500.0,15.54,344.06
2985,68,2008,1500.0,15.27,353.43
2986,68,2009,1500.0,15.91,209.52
2987,68,2010,1500.0,15.96,332.01
2988,68,2011,1500.0,15.12,342.92
2989,68,2012,1500.0,15.2,410.32
2990,68,2013,1500.0,15.79,454.53
2991,69,1990,778.0,10.63,9729.0
2992,69,1991,778.0,9.32,9338.0
2993,69,1992,778.0,10.39,9030.0
2994,69,1993,778.0,9.47,10505.0
2995,69,1994,778.0,10.45,8646.0
2996,69,1995,778.0,10.25,12601.0
2997,69,1996,778.0,8.32,8923.0
2998,69,1997,778.0,10.03,10568.0
2999,69,1998,778.0,10.18,11762.0
3000,69,1999,778.0,10.74,11152.0
3001,69,2000,778.0,10.75,11382.84
3002,69,2001,778.0,10.24,9424.73
3003,69,2002,778.0,10.64,9700.44
3004,69,2004,778.0,10.27,10655.4
3005,69,2005,778.0,10.48,10703.85
3006,69,2006,778.0,10.97,10461.35
3007,69,2007,778.0,11.04,12073.15
3008,69,2008,778.0,10.42,10777.08
3009,69,2009,778.0,10.33,9857.2
3010,69,2010,778.0,8.84,9586.03
3011,69,2011,778.0,10.73,10953.91
3012,69,2012,778.0,10.08,11348.39
3013,69,2013,778.0,9.54,10720.17
3014,70,1990,1732.0,13.64,3490.0
3015,70,1991,1732.0,12.82,3490.0
3016,70,1992,1732.0,12.14,3490.0
3017,70,1993,1732.0,12.35,3489.0
3018,70,1994,1732.0,12.89,3515.0
3019,70,1995,1732.0,13.15,3904.0
3020,70,1996,1732.0,13.07,3499.0
3021,70,1997,1732.0,12.77,3249.0
3022,70,1998,1732.0,13.97,3055.16
3023,70,1999,1732.0,13.87,2535.3
3024,70,2000,1732.0,13.4,3634.3
3025,70,2001,1732.0,13.58,3333.2
3026,70,2002,1732.0,13.28,4170.0
3027,70,2004,1732.0,12.76,4050.0
3028,70,2005,1732.0,13.63,4058.0
3029,70,2006,1732.0,13.04,4388.0
3030,70,2007,1732.0,13.44,4939.0
3031,70,2008,1732.0,13.55,5857.0
3032,70,2009,1732.0,12.84,5086.0
3033,70,2010,1732.0,13.54,5086.0
3034,70,2011,1732.0,13.46,5086.0
3035,70,2012,1732.0,12.89,5086.0
3036,70,2013,1732.0,13.57,5086.0
3037,71,1990,2280.0,27.03,575.0
3038,71,1991,2280.0,27.04,575.0
3039,71,1992,2280.0,27.16,575.0
3040,71,1993,2280.0,27.05,977.0
3041,71,1994,2280.0,27.26,799.0
3042,71,1995,2280.0,27.2,876.0
3043,71,1996,2280.0,26.76,2041.7
3044,71,1997,2280.0,27.43,3207.4
3045,71,1998,2280.0,27.83,4373.1
3046,71,1999,2280.0,26.82,4097.16
3047,71,2000,2280.0,26.73,3925.63
3048,71,2001,2280.0,26.78,3603.5
3049,71,2002,2280.0,27.0,5715.36
3050,71,2004,2280.0,27.22,4581.73
3051,71,2005,2280.0,27.2,9391.92
3052,71,2006,2280.0,27.35,6889.26
3053,71,2007,2280.0,27.23,9850.26
3054,71,2008,2280.0,26.75,10173.91
3055,71,2009,2280.0,27.23,9387.95
3056,71,2010,2280.0,27.01,12242.19
3057,71,2011,2280.0,26.94,4932.05
3058,71,2012,2280.0,26.91,4413.82
3059,71,2013,2280.0,27.26,4413.82
3060,72,1990,151.0,29.71,62.0
3061,72,1991,151.0,29.4,62.0
3062,72,1992,151.0,28.99,62.0
3063,72,1993,151.0,29.64,62.0
3064,72,1994,151.0,29.05,62.0
3065,72,1995,151.0,29.56,62.0
3066,72,1996,151.0,29.71,22.0
3067,72,1997,151.0,29.73,34.0
3068,72,1998,151.0,29.97,36.0
3069,72,1999,151.0,29.65,26.0
3070,72,2000,151.0,29.43,62.0
3071,72,2001,151.0,29.46,31.0
3072,72,2002,151.0,29.71,29.44
3073,72,2004,151.0,29.8,26.31
3074,72,2005,151.0,30.02,24.75
3075,72,2006,151.0,29.78,21.12
3076,72,2007,151.0,29.85,30.57
3077,72,2008,151.0,29.3,12.04
3078,72,2009,151.0,30.32,7.32
3079,72,2010,151.0,30.32,11.49
3080,72,2011,151.0,30.1,10.59
3081,72,2012,151.0,29.61,21.37
3082,72,2013,151.0,30.42,21.37
3083,73,1990,1414.0,4.55,1183.0
3084,73,1991,1414.0,3.4,760.0
3085,73,1992,1414.0,3.83,767.9
3086,73,1993,1414.0,2.72,749.0
3087,73,1994,1414.0,2.74,848.0
3088,73,1995,1414.0,3.08,913.14
3089,73,1996,1414.0,1.88,698.25
3090,73,1997,1414.0,3.87,735.43
3091,73,1998,1414.0,3.06,934.02
3092,73,1999,1414.0,3.73,802.02
3093,73,2000,1414.0,4.52,348.24
3094,73,2001,1414.0,2.68,512.66
3095,73,2002,1414.0,3.57,799.19
3096,73,2004,1414.0,3.79,827.45
3097,73,2005,1414.0,4.26,518.94
3098,73,2006,1414.0,4.43,696.34
3099,73,2007,1414.0,3.96,722.07
3100,73,2008,1414.0,4.16,800.9
3101,73,2009,1414.0,3.31,534.56
3102,73,2010,1414.0,1.3,698.98
3103,73,2011,1414.0,4.14,823.96
3104,73,2012,1414.0,3.09,813.93
3105,73,2013,1414.0,3.5,761.97
3106,74,1990,494.0,24.81,5299.0
3107,74,1990,494.0,23.14,5299.0
3108,74,1990,494.0,27.0,5299.0
3109,74,1990,494.0,26.39,5299.0
3110,74,1990,494.0,26.23,5299.0
3111,74,1990,494.0,19.36,5299.0
3112,74,1991,494.0,24.38,5962.0
3113,74,1991,494.0,22.48,5962.0
3114,74,1991,494.0,26.98,5962.0
3115,74,1991,494.0,26.34,5962.0
3116,74,1991,494.0,25.87,5962.0
3117,74,1991,494.0,18.48,5962.0
3118,74,1992,494.0,24.31,5518.0
3119,74,1992,494.0,22.36,5518.0
3120,74,1992,494.0,26.91,5518.0
3121,74,1992,494.0,26.36,5518.0
3122,74,1992,494.0,25.71,5518.0
3123,74,1992,494.0,18.34,5518.0
3124,74,1993,494.0,25.04,4945.0
3125,74,1993,494.0,23.08,4945.0
3126,74,1993,494.0,27.72,4945.0
3127,74,1993,494.0,27.25,4945.0
3128,74,1993,494.0,26.51,4945.0
3129,74,1993,494.0,18.91,4945.0
3130,74,1994,494.0,24.78,6183.0
3131,74,1994,494.0,22.93,6183.0
3132,74,1994,494.0,26.87,6183.0
3133,74,1994,494.0,26.36,6183.0
3134,74,1994,494.0,26.13,6183.0
3135,74,1994,494.0,18.78,6183.0
3136,74,1995,494.0,24.58,7681.0
3137,74,1995,494.0,22.61,7681.0
3138,74,1995,494.0,27.11,7681.0
3139,74,1995,494.0,26.63,7681.0
3140,74,1995,494.0,26.09,7681.0
3141,74,1995,494.0,18.68,7681.0
3142,74,1996,494.0,24.43,11955.0
3143,74,1996,494.0,22.61,11955.0
3144,74,1996,494.0,27.17,11955.0
3145,74,1996,494.0,26.5,11955.0
3146,74,1996,494.0,25.92,11955.0
3147,74,1996,494.0,18.72,11955.0
3148,74,1997,494.0,23.76,16936.0
3149,74,1997,494.0,22.14,16936.0
3150,74,1997,494.0,26.82,16936.0
3151,74,1997,494.0,26.29,16936.0
3152,74,1997,494.0,25.16,16936.0
3153,74,1997,494.0,18.62,16936.0
3154,74,1998,494.0,24.91,18406.0
3155,74,1998,494.0,23.11,18406.0
3156,74,1998,494.0,27.89,18406.0
3157,74,1998,494.0,27.36,18406.0
3158,74,1998,494.0,26.41,18406.0
3159,74,1998,494.0,19.15,18406.0
3160,74,1999,494.0,25.5,20450.0
3161,74,1999,494.0,23.8,20450.0
3162,74,1999,494.0,27.54,20450.0
3163,74,1999,494.0,27.14,20450.0
3164,74,1999,494.0,26.8,20450.0
3165,74,1999,494.0,19.84,20450.0
3166,74,2000,494.0,25.32,27885.0
3167,74,2000,494.0,23.6,27885.0
3168,74,2000,494.0,27.73,27885.0
3169,74,2000,494.0,27.12,27885.0
3170,74,2000,494.0,26.71,27885.0
3171,74,2000,494.0,19.68,27885.0
3172,74,2001,494.0,25.18,11871.0
3173,74,2001,494.0,23.62,11871.0
3174,74,2001,494.0,27.7,11871.0
3175,74,2001,494.0,27.28,11871.0
3176,74,2001,494.0,26.5,11871.0
3177,74,2001,494.0,19.79,11871.0
3178,74,2002,494.0,25.61,10881.83
3179,74,2002,494.0,23.83,10881.83
3180,74,2002,494.0,27.88,10881.83
3181,74,2002,494.0,27.2,10881.83
3182,74,2002,494.0,27.0,10881.83
3183,74,2002,494.0,19.7,10881.83
3184,74,2004,494.0,25.55,8903.48
3185,74,2004,494.0,23.78,8903.48
3186,74,2004,494.0,27.94,8903.48
3187,74,2004,494.0,27.5,8903.48
3188,74,2004,494.0,26.96,8903.48
3189,74,2004,494.0,19.93,8903.48
3190,74,2005,494.0,24.66,7914.31
3191,74,2005,494.0,22.8,7914.31
3192,74,2005,494.0,27.21,7914.31
3193,74,2005,494.0,26.8,7914.31
3194,74,2005,494.0,26.04,7914.31
3195,74,2005,494.0,18.75,7914.31
3196,74,2006,494.0,25.17,6925.13
3197,74,2006,494.0,23.28,6925.13
3198,74,2006,494.0,27.29,6925.13
3199,74,2006,494.0,26.73,6925.13
3200,74,2006,494.0,26.46,6925.13
3201,74,2006,494.0,19.53,6925.13
3202,74,2007,494.0,25.16,5935.96
3203,74,2007,494.0,23.33,5935.96
3204,74,2007,494.0,27.69,5935.96
3205,74,2007,494.0,27.21,5935.96
3206,74,2007,494.0,26.53,5935.96
3207,74,2007,494.0,19.5,5935.96
3208,74,2008,494.0,24.89,4946.79
3209,74,2008,494.0,23.21,4946.79
3210,74,2008,494.0,27.23,4946.79
3211,74,2008,494.0,26.74,4946.79
3212,74,2008,494.0,26.33,4946.79
3213,74,2008,494.0,19.34,4946.79
3214,74,2009,494.0,25.37,3957.61
3215,74,2009,494.0,23.62,3957.61
3216,74,2009,494.0,27.88,3957.61
3217,74,2009,494.0,27.41,3957.61
3218,74,2009,494.0,26.68,3957.61
3219,74,2009,494.0,19.3,3957.61
3220,74,2010,494.0,25.48,2968.44
3221,74,2010,494.0,23.75,2968.44
3222,74,2010,494.0,28.0,2968.44
3223,74,2010,494.0,27.45,2968.44
3224,74,2010,494.0,26.79,2968.44
3225,74,2010,494.0,19.52,2968.44
3226,74,2011,494.0,24.98,1979.27
3227,74,2011,494.0,23.36,1979.27
3228,74,2011,494.0,27.41,1979.27
3229,74,2011,494.0,27.02,1979.27
3230,74,2011,494.0,26.32,1979.27
3231,74,2011,494.0,19.53,1979.27
3232,74,2012,494.0,24.87,990.09
3233,74,2012,494.0,23.1,990.09
3234,74,2012,494.0,27.23,990.09
3235,74,2012,494.0,26.75,990.09
3236,74,2012,494.0,26.11,990.09
3237,74,2012,494.0,18.74,990.09
3238,74,2013,494.0,25.95,0.92
3239,74,2013,494.0,24.27,0.92
3240,74,2013,494.0,27.9,0.92
3241,74,2013,494.0,27.21,0.92
3242,74,2013,494.0,27.38,0.92
3243,74,2013,494.0,19.98,0.92
3244,75,1990,3142.0,25.27,121.0
3245,75,1991,3142.0,25.04,121.0
3246,75,1992,3142.0,25.3,121.0
3247,75,1993,3142.0,25.02,172.0
3248,75,1994,3142.0,25.07,176.0
3249,75,1995,3142.0,25.44,105.0
3250,75,1996,3142.0,25.41,105.0
3251,75,1997,3142.0,24.86,105.0
3252,75,1998,3142.0,26.05,105.0
3253,75,1999,3142.0,25.38,105.0
3254,75,2000,3142.0,25.4,105.0
3255,75,2001,3142.0,25.43,105.0
3256,75,2002,3142.0,25.48,105.0
3257,75,2004,3142.0,25.23,105.0
3258,75,2005,3142.0,25.51,105.0
3259,75,2006,3142.0,25.04,105.0
3260,75,2007,3142.0,25.2,105.0
3261,75,2008,3142.0,25.17,105.0
3262,75,2009,3142.0,25.08,105.0
3263,75,2010,3142.0,25.74,105.0
3264,75,2011,3142.0,25.17,105.0
3265,75,2012,3142.0,25.14,105.0
3266,75,2013,3142.0,25.44,105.0
3267,76,1990,1738.0,16.84,3134.0
3268,76,1991,1738.0,17.15,3134.0
3269,76,1992,1738.0,17.96,3134.0
3270,76,1993,1738.0,17.56,3134.0
3271,76,1994,1738.0,17.31,3134.0
3272,76,1995,1738.0,17.26,3134.0
3273,76,1996,1738.0,16.45,3755.0
3274,76,1997,1738.0,18.62,4307.0
3275,76,1998,1738.0,18.13,4374.0
3276,76,1999,1738.0,16.65,4029.0
3277,76,2000,1738.0,17.02,5175.0
3278,76,2001,1738.0,16.95,8414.17
3279,76,2002,1738.0,17.44,8322.88
3280,76,2004,1738.0,17.29,8941.22
3281,76,2005,1738.0,17.02,10227.74
3282,76,2006,1738.0,17.61,12074.5
3283,76,2007,1738.0,16.68,9011.14
3284,76,2008,1738.0,17.34,12598.66
3285,76,2009,1738.0,17.4,11531.33
3286,76,2010,1738.0,16.97,15590.54
3287,76,2011,1738.0,17.03,15436.91
3288,76,2012,1738.0,17.68,18885.82
3289,76,2013,1738.0,17.0,17942.97
3290,77,1990,600.0,9.2,5422.0
3291,77,1991,600.0,7.9,5422.0
3292,77,1992,600.0,8.65,7363.0
3293,77,1993,600.0,7.67,8825.0
3294,77,1994,600.0,8.78,9330.0
3295,77,1995,600.0,8.16,7136.0
3296,77,1996,600.0,6.71,9824.0
3297,77,1997,600.0,7.81,9501.0
3298,77,1998,600.0,8.17,8699.0
3299,77,1999,600.0,8.96,8466.0
3300,77,2000,600.0,9.56,8848.0
3301,77,2001,600.0,8.26,8855.0
3302,77,2002,600.0,9.14,10358.0
3303,77,2004,600.0,8.33,8726.0
3304,77,2005,600.0,8.43,16039.0
3305,77,2006,600.0,8.64,17101.0
3306,77,2007,600.0,9.32,18721.0
3307,77,2008,600.0,9.51,20611.02
3308,77,2009,600.0,8.5,18493.03
3309,77,2010,600.0,7.67,19449.02
3310,77,2011,600.0,8.84,21779.27
3311,77,2012,600.0,8.48,21885.99
3312,77,2013,600.0,9.32,22204.46
3313,78,1990,854.0,16.55,9357.0
3314,78,1991,854.0,16.09,9357.0
3315,78,1992,854.0,15.95,6117.0
3316,78,1993,854.0,15.33,8985.0
3317,78,1994,854.0,16.12,9580.0
3318,78,1995,854.0,17.23,11815.0
3319,78,1996,854.0,16.12,12457.0
3320,78,1997,854.0,17.1,12750.0
3321,78,1998,854.0,16.4,14389.0
3322,78,1999,854.0,16.09,15411.0
